timestamp,cycle_key,agent,regime,domain_weight,reliability_mult,final_weight
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T14:05:44.592755+00:00,scheduled_2026-02-11T14:05:44,volatility,HIGH_VOLATILITY,2.25,1.0,1.69
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T14:08:10.517684+00:00,scheduled_2026-02-11T14:08:10,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T14:09:23.800055+00:00,scheduled_2026-02-11T14:09:23,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T14:10:01.215324+00:00,scheduled_2026-02-11T14:10:01,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T16:48:20.453745+00:00,scheduled_2026-02-11T16:48:20,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T16:53:46.129563+00:00,scheduled_2026-02-11T16:53:46,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,agronomist,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,macro,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,geopolitical,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,supply_chain,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,inventory,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,sentiment,RANGE_BOUND,1.5,1.0,1.5
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,technical,RANGE_BOUND,2.25,1.0,2.25
2026-02-11T16:54:44.568133+00:00,scheduled_2026-02-11T16:54:44,volatility,RANGE_BOUND,1.05,1.0,1.05
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T16:56:57.316906+00:00,scheduled_2026-02-11T16:56:57,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,agronomist,HIGH_VOLATILITY,2.25,1.0,2.25
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,macro,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,geopolitical,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,supply_chain,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,inventory,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,sentiment,HIGH_VOLATILITY,1.5,1.0,1.5
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,technical,HIGH_VOLATILITY,1.05,1.0,1.05
2026-02-11T16:58:28.758968+00:00,scheduled_2026-02-11T16:58:28,volatility,HIGH_VOLATILITY,2.25,1.0,2.25
